,Abbreviation,TeamName,GridPosition,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLap,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID,CircuitType,carIssue,driverIssue,after_2020
795,RAI,AlfaRomeoRacing,17.0,0.0,Spain,2021.0,41.0,78.917,0.0,86.501218,7.299577,3.987375,21.572,1.0,0.0,0.0,37.0,28.0,0.0,Ferrari,False,144.42500155019533,344,7665.437620140137,12643,52.73376945495132,7.143300055807032,23.990822843678306,41,race,0,0,1
796,BOT,Mercedes,3.0,15.0,Spain,2021.0,31.0,76.873,0.0,84.9864,8.839731,2.497769,21.9745,2.0,0.0,0.0,30.0,36.0,0.0,Mercedes,False,146.69423947417374,341,7651.19135611087,13415,46.41495628449184,31.503069386742727,15.26322316611893,41,race,0,0,1
797,MAZ,HaasF1Team,20.0,0.0,Spain,2021.0,22.0,79.807,0.0,87.959174,6.602727,5.39638,22.8,2.0,0.0,0.0,42.0,22.0,0.0,Ferrari,False,142.3502201277361,340,7525.882495194394,12232,39.94710733552428,26.42462950331742,16.838221615923608,41,race,0,0,1
798,GIO,AlfaRomeoRacing,14.0,0.0,Spain,2021.0,27.0,78.356,0.0,85.553492,3.562132,3.496396,38.772,2.0,0.0,0.0,31.0,34.0,0.0,Ferrari,False,144.6676691263099,342,7713.641284801885,12898,46.0215167111056,1.016928132944751,16.593290754635085,41,race,0,0,1
799,GAS,AlphaTauri,6.0,8.0,Monaco,2021.0,24.0,70.9,0.0,76.672909,2.160986,1.331688,24.428,1.0,48.0,0.0,0.0,30.0,0.0,,False,116.45415132438532,289,7566.087718256325,13161,37.78988003325811,24.34077681434849,20.388407174248723,42,street,0,0,1
800,PER,RedBullRacing,9.0,12.0,Monaco,2021.0,31.0,71.019,0.0,76.203532,2.218922,0.862311,24.548,1.0,43.0,0.0,0.0,35.0,0.0,Honda,False,116.4722057251455,291,7531.938027081601,12939,36.094963772419526,24.925763154768976,22.2116640931227,42,street,0,0,1
801,ALO,Alpine,17.0,0.0,Monaco,2021.0,39.0,72.205,0.0,77.490039,2.399458,2.148368,23.803,1.0,0.0,0.0,45.0,32.0,0.0,Renault,False,115.18069248129233,288,7240.9891911153345,12338,37.02761610642594,24.46549471433661,20.631904026606485,42,street,0,0,1
802,STR,AstonMartin,13.0,4.0,Monaco,2021.0,22.0,71.6,0.0,76.98504,2.154641,1.650226,23.474,1.0,58.0,0.0,0.0,19.0,0.0,Mercedes,False,114.9252880389595,291,7195.723007483074,13290,35.86916498396484,0.2227105356930752,21.68903670269628,42,street,0,0,1
803,TSU,AlphaTauri,16.0,0.0,Monaco,2021.0,21.0,72.096,0.0,77.812276,2.43073,2.470605,24.43,1.0,64.0,0.0,0.0,13.0,0.0,,False,114.9350576077919,294,7416.499554578929,13260,35.39835491150968,21.988953557429625,20.1478797957002,42,street,0,0,1
804,RIC,McLaren,12.0,0.0,Monaco,2021.0,32.0,71.598,0.0,77.488973,2.553554,2.147302,24.715,1.0,41.0,0.0,36.0,0.0,0.0,Mercedes,False,114.98147048343034,294,7274.898948806272,13093,35.21689036702696,0.2316189571207982,19.913291364770163,42,street,0,0,1
805,OCO,Alpine,11.0,2.0,Monaco,2021.0,24.0,71.486,0.0,77.472934,2.090597,2.131263,23.935,1.0,0.0,0.0,40.0,37.0,0.0,Renault,False,115.05737023399452,285,7178.618214752346,12560,37.498426178881104,17.68618600783941,21.983014609811143,42,street,0,0,1
806,VER,RedBullRacing,2.0,25.0,Monaco,2021.0,23.0,70.576,0.0,76.036805,2.095808,0.695584,23.746,1.0,44.0,0.0,0.0,34.0,0.0,Honda,False,116.80968642356576,275,7353.393128637605,12453,35.38834778477254,22.78774201211545,19.533198717187314,42,street,0,0,1
807,NOR,McLaren,5.0,15.0,Monaco,2021.0,21.0,70.62,0.0,76.240493,2.161397,0.899272,23.874,1.0,48.0,0.0,0.0,30.0,0.0,Mercedes,False,116.59956645682384,291,7335.364146573227,12870,37.27963534861623,0.1722294809359781,21.852357762204537,42,street,0,0,1
808,HAM,Mercedes,7.0,6.0,Monaco,2021.0,35.0,71.095,1.0,76.845051,2.781018,1.503831,24.0135,2.0,38.0,0.0,0.0,40.0,0.0,Mercedes,False,116.48206437819218,289,7005.834897256206,12686,38.6271528685117,20.61705665756028,21.451478797957,42,street,0,0,1
809,VET,AstonMartin,8.0,10.0,Monaco,2021.0,34.0,71.309,0.0,76.629558,2.069031,1.288337,24.369,1.0,47.0,0.0,0.0,31.0,0.0,Mercedes,False,116.3454685829671,288,7181.311883834184,13286,36.50308825276161,2.9961990735241715,21.01793562180781,42,street,0,0,1
810,SAI,Ferrari,4.0,18.0,Monaco,2021.0,27.0,70.611,0.0,76.117675,2.256693,0.776454,24.15,1.0,46.0,0.0,0.0,32.0,0.0,Ferrari,False,116.59059864591994,288,7280.495783347191,12664,41.23939897850101,2.396365364057489,25.92944530229244,42,street,0,0,1
811,LAT,Williams,18.0,0.0,Monaco,2021.0,25.0,72.366,0.0,77.811381,2.436662,2.46971,23.703,1.0,34.0,0.0,43.0,0.0,0.0,Mercedes,False,115.12617294215464,292,7273.795492338758,13117,36.947113671457416,22.37498515263096,24.14479154293859,42,street,0,0,1
812,RUS,Williams,15.0,0.0,Monaco,2021.0,22.0,71.83,0.0,77.812105,2.618392,2.470434,23.928,1.0,46.0,0.0,31.0,0.0,0.0,Mercedes,False,115.03821712792494,291,7258.939897850101,12792,36.638793205843925,22.4937641050006,22.20869461931346,42,street,0,0,1
813,RAI,AlfaRomeoRacing,14.0,0.0,Monaco,2021.0,41.0,71.642,0.0,77.468723,2.32848,2.127052,24.077,1.0,34.0,0.0,43.0,0.0,0.0,Ferrari,False,115.01787623233164,290,7213.078097161183,12847,40.07189096092173,2.8714811735360493,25.629528447559093,42,street,0,0,1
814,BOT,Mercedes,3.0,0.0,Monaco,2021.0,31.0,70.601,0.0,76.570785,0.500919,0.310821,0.0,0.0,0.0,0.0,0.0,30.0,0.0,Mercedes,False,45.116225204893695,287,2912.202577503266,12773,61.44892505048105,45.24290295759592,54.89666231143842,42,street,1,0,1
815,MAZ,HaasF1Team,19.0,0.0,Monaco,2021.0,22.0,72.958,0.0,79.41604,2.855447,4.05777,25.202,1.0,41.0,0.0,0.0,34.0,0.0,Ferrari,False,112.33801520370592,289,7121.382794868749,12493,30.21697945124124,16.783465969830146,0.0,42,street,0,0,1
816,GIO,AlfaRomeoRacing,10.0,1.0,Monaco,2021.0,27.0,71.409,0.0,77.489592,2.351294,2.147921,24.521,1.0,44.0,0.0,0.0,33.0,0.0,Ferrari,False,115.2761907589975,293,7395.50326642119,13185,39.92148711248367,3.6346359425109873,26.612424278417866,42,street,0,0,1
817,GAS,AlphaTauri,4.0,15.0,Azerbaijan,2021.0,24.0,101.565,0.0,108.837627,6.761666,1.59686,679.023667,3.0,37.0,0.0,0.0,14.0,0.0,,False,110.26436458918212,337,6466.090024330901,12954,36.2766470147857,0.0701852891633913,13.665075800112298,43,race,0,0,1
818,PER,RedBullRacing,6.0,25.0,Azerbaijan,2021.0,31.0,101.63,0.0,108.150651,6.891149,0.909883,678.539,3.0,35.0,0.0,0.0,16.0,0.0,Honda,False,108.46153846153848,342,6206.473352985215,12853,36.2705174995321,1.5768294965375258,16.446752760621376,43,race,0,0,1
819,ALO,Alpine,8.0,8.0,Azerbaijan,2021.0,39.0,102.195,0.0,111.927022,10.857643,3.9832,517.52725,4.0,27.0,0.0,0.0,24.0,0.0,Renault,False,110.31562324536776,337,6297.743425977915,12415,36.048404454426354,27.985214299082912,13.768014224218602,43,race,0,0,1
820,LEC,Ferrari,1.0,12.0,Azerbaijan,2021.0,23.0,101.218,0.0,109.030744,6.805452,1.789976,679.157333,3.0,39.0,0.0,0.0,12.0,0.0,Ferrari,False,110.45681265206812,337,6101.066114542392,12414,42.0207046603032,5.654594796930564,22.3937862623994,43,race,0,0,1
821,STR,AstonMartin,19.0,0.0,Azerbaijan,2021.0,22.0,108.653,0.0,107.536035,1.219301,1.157035,0.0,0.0,30.0,0.0,0.0,0.0,0.0,Mercedes,False,64.20477727868239,344,3404.404150290099,12914,71.24599943851769,47.959947594984094,55.5235822571589,43,race,0,1,1
822,TSU,AlphaTauri,7.0,6.0,Azerbaijan,2021.0,21.0,101.654,0.0,109.114674,7.29897,1.873906,679.574,3.0,39.0,0.0,0.0,12.0,0.0,,False,110.3006269885832,345,6354.66916994198,13003,38.715772973984656,2.241250233950964,16.78364214860565,43,race,0,0,1
823,RIC,McLaren,13.0,2.0,Azerbaijan,2021.0,32.0,102.304,0.0,110.641431,10.149597,3.180863,683.413,3.0,37.0,0.0,0.0,14.0,0.0,Mercedes,False,110.36561856634847,343,6290.441933370766,12707,34.03333801235261,5.556335392101816,12.02507954332772,43,race,0,0,1
824,OCO,Alpine,12.0,0.0,Azerbaijan,2021.0,24.0,102.273,0.0,120.828,14.111023,12.2925,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Renault,False,8.392944038929441,327,560.8741577765301,12205,82.07505146921206,76.15805727119596,78.00159086655437,43,race,1,0,1
825,VER,RedBullRacing,3.0,0.0,Azerbaijan,2021.0,23.0,101.563,1.0,107.29835,4.990593,0.583925,19.769,1.0,34.0,0.0,0.0,12.0,0.0,Honda,False,97.8650570840352,345,5369.623596294216,12491,61.10455268575706,29.023956578701103,40.81040613887329,43,race,0,1,1
826,NOR,McLaren,9.0,10.0,Azerbaijan,2021.0,21.0,101.747,0.0,109.360813,7.89594,2.475046,682.269333,3.0,41.0,0.0,0.0,10.0,0.0,Mercedes,False,110.32058300580198,343,6500.358997754071,13166,34.77730207748456,0.2994572337638031,13.810125397716638,43,race,0,0,1
827,HAM,Mercedes,2.0,0.0,Azerbaijan,2021.0,35.0,101.45,0.0,108.471744,7.219347,1.230976,679.608333,3.0,37.0,0.0,0.0,14.0,0.0,Mercedes,False,109.88884989706158,347,5987.568875163765,12901,35.99008047913157,24.791783642148605,16.919333707654875,43,race,0,0,1
828,MSC,HaasF1Team,17.0,0.0,Azerbaijan,2021.0,22.0,104.158,0.0,111.951568,8.317996,4.584886,428.6044,5.0,26.0,0.0,0.0,25.0,0.0,Ferrari,False,110.70311622683886,339,6144.686505708403,12576,32.43765206812652,0.3556054650945162,15.029009919520869,43,race,0,0,1
829,VET,AstonMartin,11.0,18.0,Azerbaijan,2021.0,34.0,102.224,0.0,108.799372,7.045214,1.558604,678.400667,3.0,30.0,0.0,0.0,21.0,0.0,Mercedes,False,110.15057084035186,345,6217.094984091335,13260,34.89848867677335,0.0210555867490174,15.17405951712521,43,race,0,0,1
830,SAI,Ferrari,5.0,4.0,Azerbaijan,2021.0,27.0,101.576,0.0,109.933976,8.58548,2.762279,682.635667,3.0,38.0,0.0,0.0,13.0,0.0,Ferrari,False,110.51855231143551,343,6210.53464813775,12807,39.62598259404829,3.766610518435336,20.423919146546883,43,race,0,0,1
831,LAT,Williams,16.0,0.0,Azerbaijan,2021.0,25.0,103.128,0.0,111.754644,8.563817,3.810822,1035.162,2.0,39.0,0.0,9.0,3.0,0.0,Mercedes,False,110.46378439079167,333,6128.787198203257,13101,34.46546883773161,0.072524798802171,15.630263896687255,43,race,0,0,1
832,RUS,Williams,15.0,0.0,Azerbaijan,2021.0,22.0,102.728,0.0,111.345604,9.073981,3.534976,524.40225,4.0,46.0,0.0,1.0,1.0,0.0,Mercedes,False,104.15651319483436,341,5775.456438330526,12913,37.4225622309564,4.166666666666666,16.561388732921582,43,race,1,0,1
833,RAI,AlfaRomeoRacing,14.0,1.0,Azerbaijan,2021.0,41.0,102.587,0.0,111.939755,10.383595,3.995933,683.849667,3.0,35.0,0.0,13.0,3.0,0.0,Ferrari,False,110.48949560172188,346,6083.423615010294,12785,36.69312652068127,1.492607149541456,17.062043795620436,43,race,0,0,1
834,BOT,Mercedes,10.0,0.0,Azerbaijan,2021.0,31.0,102.106,0.0,109.394581,6.649892,2.508813,692.310333,3.0,36.0,0.0,0.0,15.0,0.0,Mercedes,False,110.30268575706532,342,6048.337591240876,13361,35.541479505895566,0.2737226277372263,15.590492232827998,43,race,0,0,1
835,MAZ,HaasF1Team,18.0,0.0,Azerbaijan,2021.0,22.0,104.238,0.0,113.658545,9.126506,6.39225,333.159333,6.0,25.0,0.0,0.0,26.0,0.0,Ferrari,False,110.557130825379,332,6214.894277559423,12376,32.54660303200449,25.271383118098445,15.58113419427288,43,race,0,0,1
836,GIO,AlfaRomeoRacing,20.0,0.0,Azerbaijan,2021.0,27.0,108.653,0.0,111.855177,10.412482,3.911355,518.2,4.0,46.0,0.0,0.0,5.0,0.0,Ferrari,False,110.43622496724689,341,6202.4332303949095,12653,41.03251918397904,5.869829683698296,21.19127830806663,43,race,0,0,1
837,GAS,AlphaTauri,6.0,6.0,France,2021.0,24.0,90.868,0.0,100.237326,3.187795,2.369173,30.781,1.0,36.0,0.0,17.0,0.0,0.0,,False,151.9281060435857,336,7814.025772699554,13066,47.24800205411304,0.6258625669993901,15.235741566903105,44,race,0,0,1
838,PER,RedBullRacing,4.0,15.0,France,2021.0,31.0,90.445,0.0,98.967769,2.988368,1.099615,29.682,1.0,29.0,0.0,24.0,0.0,0.0,Honda,False,152.0272811888179,337,7613.214109188946,13040,46.16416856565138,38.036396315434736,14.99502519498026,44,race,0,0,1
839,ALO,Alpine,9.0,4.0,France,2021.0,39.0,91.34,0.0,100.245673,3.305303,2.377519,31.288,1.0,35.0,0.0,18.0,0.0,0.0,Renault,False,152.0737234008409,334,7685.409602978464,12500,47.33851140995603,37.57743043296851,13.602079789453414,44,race,0,0,1
840,LEC,Ferrari,7.0,0.0,France,2021.0,23.0,90.987,0.0,101.098764,4.274124,3.207568,31.083,2.0,24.0,0.0,28.0,0.0,0.0,Ferrari,False,149.14706165548674,332,7456.619282986167,12429,50.61719677761017,3.642841095099015,20.74975125974901,44,race,0,0,1
841,STR,AstonMartin,19.0,1.0,France,2021.0,22.0,92.122,0.0,100.436807,3.136024,2.568653,30.996,1.0,34.0,0.0,0.0,19.0,0.0,Mercedes,False,151.97657027313284,338,7450.216002824405,13034,45.27964823314183,7.2118625028083585,16.339827326122542,44,race,0,0,1
842,TSU,AlphaTauri,0.0,0.0,France,2021.0,21.0,97.371,0.0,100.830254,3.127663,2.939058,30.226,1.0,37.0,0.0,15.0,0.0,0.0,,False,146.51859935167056,335,7473.583015052797,12802,66.55416118368264,20.89097153127708,35.41419263728857,44,race,0,0,1
843,RIC,McLaren,10.0,8.0,France,2021.0,32.0,91.382,0.0,100.197634,2.971588,2.32948,29.951,1.0,37.0,0.0,16.0,0.0,0.0,Mercedes,False,151.89402060532143,337,7758.320858876015,12914,44.99605225150047,4.493372275893058,13.42234489841769,44,race,0,0,1
844,OCO,Alpine,11.0,0.0,France,2021.0,24.0,91.736,0.0,100.911666,3.150036,3.02047,30.207,1.0,28.0,0.0,24.0,0.0,0.0,Renault,False,149.39259235484803,332,7531.972012709824,12266,46.36611355393652,0.0834483422665853,14.96934878197516,44,race,0,0,1
845,VER,RedBullRacing,1.0,25.0,France,2021.0,23.0,89.99,1.0,98.835211,3.915694,0.967057,29.963,2.0,14.0,0.0,39.0,0.0,0.0,Honda,False,152.04406714382,338,7576.949192797766,12867,46.29226177103059,0.728568219019803,15.531020316461792,44,race,0,0,1
846,NOR,McLaren,8.0,10.0,France,2021.0,21.0,91.252,0.0,99.966653,3.205124,2.0985,30.531,1.0,29.0,0.0,24.0,0.0,0.0,Mercedes,False,152.11769425811215,349,7771.1966813236195,12972,45.91526783708316,0.1476393747793433,15.569534935969443,44,race,0,0,1
847,HAM,Mercedes,2.0,18.0,France,2021.0,35.0,90.248,0.0,98.919519,2.914878,1.051365,30.263,1.0,34.0,0.0,19.0,0.0,0.0,Mercedes,False,152.23128029014347,327,7290.480373591809,12818,47.1242738389447,0.2984883011843245,14.914786404339312,44,race,0,0,1
848,MSC,HaasF1Team,15.0,0.0,France,2021.0,22.0,92.942,0.0,101.636176,3.576087,3.74498,31.457,1.0,37.0,0.0,15.0,0.0,0.0,Ferrari,False,148.51266168116314,331,7525.213274705524,12554,43.1134576499663,0.568090637737908,15.98998619892801,44,race,0,0,1
849,VET,AstonMartin,12.0,2.0,France,2021.0,34.0,91.767,0.0,100.242096,3.131759,2.373942,31.069,1.0,37.0,0.0,16.0,0.0,0.0,Mercedes,False,151.9418108290272,337,7421.668132361909,12974,45.864974163109416,4.281541868600956,16.192187951343197,44,race,0,0,1
850,SAI,Ferrari,5.0,0.0,France,2021.0,27.0,90.84,0.0,100.698,2.983669,2.829846,30.534,1.0,36.0,0.0,17.0,0.0,0.0,Ferrari,False,152.08161889783997,332,7614.373848573355,12453,51.7197419520493,4.005520428796097,20.19449882851366,44,race,0,0,1
851,LAT,Williams,16.0,0.0,France,2021.0,25.0,93.062,0.0,101.078294,3.130146,3.187098,29.775,1.0,34.0,0.0,18.0,0.0,0.0,Mercedes,False,149.3619411368232,330,7426.504220560388,13117,46.60618801553423,1.0302660718297654,17.809801970664697,44,race,0,0,1
852,RUS,Williams,14.0,0.0,France,2021.0,22.0,92.065,0.0,100.752921,2.993786,2.861725,30.092,1.0,35.0,0.0,17.0,0.0,0.0,Mercedes,False,149.25040921783227,337,7518.027762621562,12644,45.43133164296948,0.7381968738967166,16.11194916070225,44,race,0,0,1
853,RAI,AlfaRomeoRacing,17.0,0.0,France,2021.0,41.0,93.354,0.0,101.075843,3.416765,3.184647,31.327,1.0,33.0,0.0,19.0,0.0,0.0,Ferrari,False,149.48027730526044,335,7481.495522675482,12916,47.49301922521424,1.51169881567545,19.60394132939628,44,race,0,0,1
854,BOT,Mercedes,3.0,12.0,France,2021.0,31.0,90.376,0.0,99.106826,2.961235,1.238673,30.572,1.0,36.0,0.0,17.0,0.0,0.0,Mercedes,False,152.051577494624,329,7370.113714414097,12867,46.01941778733511,36.15880861443656,15.434733767692654,44,race,0,0,1
855,MAZ,HaasF1Team,18.0,0.0,France,2021.0,22.0,93.554,0.0,101.90149,3.166928,4.010294,30.983,1.0,31.0,0.0,21.0,0.0,0.0,Ferrari,False,149.6060596334692,331,7385.82475848124,12600,42.07994993099464,33.446737490772534,15.810251307892289,44,race,0,0,1
856,GIO,AlfaRomeoRacing,13.0,0.0,France,2021.0,27.0,91.813,0.0,100.984333,3.159553,3.093137,30.586,1.0,28.0,0.0,24.0,0.0,0.0,Ferrari,False,149.3592130179414,335,7527.643803960586,12624,47.57338639792021,2.27557210257727,17.183939403665306,44,race,0,0,1
857,PER,RedBullRacing,4.0,12.0,Austria,2021.0,31.0,64.168,0.0,70.153871,3.052528,1.112957,22.219,2.0,28.0,0.0,17.0,26.0,0.0,Honda,False,158.38953860672038,321,7761.6226618583805,12839,49.99288867918169,42.927437565299456,14.000202217653602,45,race,0,0,1
858,ALO,Alpine,8.0,2.0,Austria,2021.0,39.0,64.574,0.0,71.042681,2.152681,1.973028,21.131,1.0,43.0,0.0,0.0,27.0,0.0,Renault,False,156.32863739004415,331,7881.56334467999,12523,50.70722254052779,42.37133901789626,12.918337770887398,45,race,0,0,1
859,LEC,Ferrari,7.0,6.0,Austria,2021.0,23.0,64.472,0.0,70.773637,3.677079,1.703985,25.155,2.0,36.0,0.0,33.0,1.0,0.0,Ferrari,False,156.4765596036534,325,7606.831990832799,12417,52.31057261298911,1.0043476795524249,17.26938761753901,45,race,0,0,1
860,STR,AstonMartin,9.0,4.0,Austria,2021.0,22.0,64.663,0.0,72.110582,8.984633,3.039268,20.936,1.0,42.0,0.0,0.0,28.0,0.0,Mercedes,False,156.3698560884365,326,7650.578275083415,12799,50.80654511138823,20.30939301000977,14.64055812072394,45,race,0,0,1
861,TSU,AlphaTauri,11.0,1.0,Austria,2021.0,21.0,64.514,0.0,71.036898,2.160088,1.967246,21.234,1.0,44.0,0.0,0.0,26.0,0.0,,False,156.18971386202014,335,7745.476391088942,12721,48.44882208216777,0.0943682383472077,15.739274038623572,45,race,0,0,1
862,RIC,McLaren,13.0,0.0,Austria,2021.0,32.0,64.808,0.0,71.165521,2.38,2.095869,21.41,1.0,29.0,0.0,41.0,0.0,0.0,Mercedes,False,155.92915641535507,335,7755.682855313269,12958,47.72508509992922,0.1887364766944154,13.413771022210238,45,race,0,0,1
863,OCO,Alpine,17.0,0.0,Austria,2021.0,24.0,65.217,0.0,71.15925,2.147429,2.101823,21.238,1.0,34.0,0.0,36.0,0.0,0.0,Renault,False,156.3575545145091,322,7731.220653163021,12531,49.66165616258299,5.722759596912811,13.92605574466651,45,race,0,0,1
864,VER,RedBullRacing,1.0,25.0,Austria,2021.0,23.0,63.841,0.0,69.511681,2.141296,0.488057,20.936,1.0,42.0,0.0,29.0,0.0,0.0,Honda,False,158.64015368541675,320,7620.1174547538,12590,48.525833305247545,40.15031512251019,13.140777189848674,45,race,0,0,1
865,NOR,McLaren,3.0,10.0,Austria,2021.0,21.0,64.12,0.0,70.572594,2.498554,1.502942,21.692,1.0,39.0,0.0,0.0,31.0,0.0,Mercedes,False,156.29062047116713,311,7736.704088166897,12979,49.80263557008527,0.5459876647231303,14.057497219507262,45,race,0,0,1
866,HAM,Mercedes,2.0,18.0,Austria,2021.0,35.0,64.067,1.0,70.013571,3.022991,0.972657,21.4295,2.0,41.0,0.0,28.0,2.0,0.0,Mercedes,False,158.60564187253547,319,7595.444002561424,12916,51.24114455191938,39.01452596811701,12.49705099255165,45,race,0,0,1
867,MSC,HaasF1Team,19.0,0.0,Austria,2021.0,22.0,66.041,0.0,72.062632,2.476483,2.989176,22.4,1.0,36.0,0.0,33.0,0.0,0.0,Ferrari,False,154.43948636715984,322,7565.328974419467,12520,45.219338748272726,36.89461089953153,14.165346634761214,45,race,0,0,1
868,VET,AstonMartin,14.0,0.0,Austria,2021.0,34.0,64.711,0.0,71.136956,2.127492,2.067304,21.546,1.0,43.0,0.0,27.0,0.0,0.0,Mercedes,False,156.26193926729803,322,7796.187320953119,13181,50.15378652556368,12.274611573590374,14.55630076505679,45,race,0,0,1
869,SAI,Ferrari,12.0,8.0,Austria,2021.0,27.0,64.711,0.0,70.604449,2.334533,1.534797,21.226,1.0,29.0,0.0,41.0,0.0,0.0,Ferrari,False,156.4659768797816,324,7521.551177917832,12752,49.4998483367598,41.35688045566378,16.578477301068382,45,race,0,0,1
870,LAT,Williams,16.0,0.0,Austria,2021.0,25.0,65.175,0.0,72.039373,3.612627,2.958626,24.186,2.0,43.0,0.0,1.0,24.0,0.0,Mercedes,False,152.0581712783526,320,7458.531192073068,13114,46.88682551986789,0.2291800074146472,16.554885241481582,45,race,0,0,1
871,RUS,Williams,10.0,0.0,Austria,2021.0,22.0,64.671,0.0,73.912142,8.963641,4.342457,41.812,2.0,11.0,0.0,25.0,0.0,0.0,Mercedes,False,80.37713592396616,328,4312.607967375552,12854,59.79855751407098,33.814161976340536,41.990495770280745,45,race,1,0,1
872,RAI,AlfaRomeoRacing,18.0,0.0,Austria,2021.0,41.0,65.429,0.0,71.057057,2.232945,1.987405,21.227,1.0,36.0,0.0,34.0,0.0,0.0,Ferrari,False,156.3993798658623,326,7539.033938862863,13000,51.93283003606215,2.4232415489872263,17.357015267432846,45,race,0,0,1
873,BOT,Mercedes,5.0,15.0,Austria,2021.0,31.0,64.035,0.0,70.138385,2.167831,1.097471,21.752,1.0,44.0,0.0,27.0,0.0,0.0,Mercedes,False,158.47029085639176,320,7735.266826193927,13108,49.93397593609922,41.33328839607698,13.238515722422568,45,race,0,0,1
874,MAZ,HaasF1Team,20.0,0.0,Austria,2021.0,22.0,66.192,0.0,72.680656,2.596293,3.59991,22.759,1.0,47.0,0.0,21.0,0.0,0.0,Ferrari,False,152.29955175086786,326,7363.043207171986,12497,45.41461359576691,38.064102996191565,15.476391088942066,45,race,0,0,1
875,GIO,AlfaRomeoRacing,15.0,0.0,Austria,2021.0,27.0,64.913,0.0,71.228652,2.255922,2.159,21.21,1.0,47.0,0.0,23.0,0.0,0.0,Ferrari,False,156.75383370968285,332,7702.147888510667,12699,54.77014593374002,4.772336624987361,19.0286812038691,45,race,0,0,1
876,GAS,AlphaTauri,6.0,2.0,Austria,2021.0,25.0,64.107,0.0,71.4103,7.382338,1.708342,21.707,2.0,58.0,0.0,0.0,13.0,0.0,,False,128.91844413237592,326,6530.572030417848,12815,44.59590365915052,3.131872499403832,14.398134654619644,46,race,0,0,1
877,PER,RedBullRacing,3.0,8.0,Austria,2021.0,31.0,63.99,0.0,71.309529,7.511189,1.591367,21.735,1.0,39.0,0.0,32.0,0.0,0.0,Honda,False,127.35404467290216,328,6356.681089531279,12769,49.96004345406852,11.157626983916694,24.045467793646168,46,race,0,0,1
878,ALO,Alpine,14.0,1.0,Austria,2021.0,39.0,64.472,0.0,71.506217,6.38382,1.775782,22.663,1.0,38.0,0.0,32.0,0.0,0.0,Renault,False,125.7598897750457,326,6405.538512493044,12570,54.65483161548449,14.07752841737103,25.206009379719667,46,race,0,0,1
879,LEC,Ferrari,12.0,4.0,Austria,2021.0,23.0,64.6,0.0,71.306842,6.65139,1.604885,21.143,1.0,37.0,0.0,34.0,0.0,0.0,Ferrari,False,129.0144935216343,333,6531.191356879786,12484,60.12734161786916,17.79497098646035,31.846003020587688,46,race,0,0,1
880,STR,AstonMartin,9.0,0.0,Austria,2021.0,22.0,64.547,0.0,71.911565,7.094873,2.18113,21.4315,2.0,56.0,0.0,0.0,14.0,0.0,Mercedes,False,125.53162343340134,333,6489.257332874063,13041,54.3366100527278,13.937097586179489,26.816989480935856,46,race,0,0,1
881,TSU,AlphaTauri,7.0,0.0,Austria,2021.0,21.0,64.273,0.0,71.849159,7.461899,2.118724,23.8745,2.0,58.0,0.0,0.0,12.0,0.0,,False,127.1892901618929,325,6374.036670994409,12724,41.13900002649638,1.3486659071036804,13.934447947855116,46,race,0,0,1
882,RIC,McLaren,13.0,6.0,Austria,2021.0,32.0,64.719,0.0,71.263742,6.484101,1.561785,21.151,1.0,42.0,0.0,29.0,0.0,0.0,Mercedes,False,128.9467422696802,325,6690.564690919689,13095,52.74473384383032,12.222781590312923,22.551071778702205,46,race,0,0,1
883,VER,RedBullRacing,1.0,25.0,Austria,2021.0,23.0,63.72,1.0,70.667257,8.101585,0.9653,21.163,2.0,39.0,0.0,32.0,0.0,0.0,Honda,False,129.0519859039241,330,6410.24734373758,12316,50.16486049654223,10.309742720118704,21.81977160117644,46,race,0,0,1
